"https://www.heise.de","Heise.de","IT-Fachpresse","heise","heise online","heise de"
"http://www.ct.de","c't","Computer-Fachzeitschrift","ct","ct online","ct magazin","c't","heise ct"
"https://suma-ev.de","SUMA-EV","Verein für freien Wissenszugang, Betreiber von MetaGer.de", "suma","suma ev","suma-ev"
"https://youtube.com/","YouTube","Internet-Videoportal","youtube","yt"
"https://vimeo.com/","Vimeo","Internet-Videoportal","vimeo"
"https://uni-hannover.de/de","Leibniz Universität Hannover","Gottfried Wilhelm Leibniz Universität Hannover","uni hannover","universität hannover","leibniz universität","luh","leibniz uni"
"https://www.netluchs.de","Netluchs","netluchs.de", "netluchs"
"http://religionen-entdecken.de/","religionen-entdecken.de","Eine Website, welche die großen Weltreligionen (auch) für Kinder und Jugendliche verständlich und übersichtlich beschreibt.","religion"
